,index,0,1,2
2246,3571,LILLY IS TALKING ABOUT GIRL LOVE YASSSS QUEEN LillyOnFallon GirlLove  IISuperwomanII,😑,0.0
2247,3572,Atsuko_100 love you so much,😑,0.0
2248,3577,httpstcoI6P7oapfQ8,😑,0.0
2249,3578,RT mwolf0 I LOVE MY BOYFRIEND,😑,0.0
2250,3579,RT RadicalZodiac I love httpstcoh5ZZqsO4de,😑,0.0
2251,3582,Counterpoint i love farteing and shitteing diarrhea out of my gross ass into the t,😑,0.0
2252,3583,martinxquii someones in love,😑,0.0
2253,3584,RT sarahdrew Sending you so much love lady We miss you already httpstco4IPuY4Zwbx,😑,0.0
2254,3587,RT APSCURR I love people that are straightforward about their feelings,😑,0.0
2255,3588,Angel Love,😑,0.0
2256,3589,RT RobertJohnDavi Just met 2 lovely bright young women DiamondandSilk full of love for AmericaFirst amp realDonaldTrump TrumpTrain http,😑,0.0
2257,3591,Which one of my friends have a hot tub httpstcoR4J2AebJil,😑,0.0
2258,3592,RT duhxjeysse I never thought Ill fall in love with you like this,😑,0.0
2259,3593,RT pycfanclub 1 year ago today  ALL ABOUT YU FM YC said Having you all Im so blessed Really thankful I love you all httpst,😑,0.0
2260,3595,httpstcouymZ17rwRD,😑,0.0
2262,3601,RT Away_Label_Not I want to fall in love with someone who enjoys my madness and not an idiot who forces me to be normal,😑,0.0
2263,3602,girls love the attention,😑,0.0
2264,3610,127117,😑,0.0
2265,3611,Absolutely love the product novoresume  Thank You,😑,0.0
2266,3612,RT yvanadelrosario kung si laida at miggy from a very special love ha hahaha may power hug ang maichard naman may power kiss,😑,0.0
2267,3613,Remember to hold the ones you love a little closer you never know when God will call them home,😑,0.0
2268,3614,RT comedyandtruth I stalk myself a lot Like Ill go through my own Twitter Instagram and watch my story way more than I do anyone else,😑,0.0
2269,3625,x479,😑,0.0
2270,3626,RT itotia_brian Love the resident presidents ObasanjoKibaki methinks httpstcoMBFIWlOTy9,😑,0.0
2271,3627,RT _aquasunn fuck i love ramen hahaha,😑,0.0
2273,3629,everytime we say we through with it  we back in love again,😑,0.0
2274,3630,So today marks six years since One Direction was formed Also six years since I fell in love with these boys Its been one hell of a,😑,0.0
2276,3632,RT rturkpoptrigger exos artificial love performance,😑,0.0
2278,3634,RT gvicks Some are meant to be together and never in love and some are never destined to be together but always in love,😑,0.0
2279,3635,Love does not begin and end the way we seem to think it does Love is a battle love is a war love is a growing up R0b0t3rr0r,😑,0.0
2280,3636,SpreadGirlLove IISuperwomanII FallonTonight when Jimmy knows what girl love is Thats whats up,😑,0.0
2283,3639,RT kinghyungwon THIS CONCEPT WOW I LOVE httpstcorcAUJiYWx9,😑,0.0
2284,3642,oneforyourfire YES SARAI topbaek w ksoo is so rare i live for it i love the image of jd caught up in ksoos perfect mouth while byun,😑,0.0
2285,3644,Star Wars Episode V  The Empire Strikes Back  httpstcoo7BIg5RwPd  IMSWANKiE love myFirstTweet,😑,0.0
2286,3645,Love Jazz The youll love this from DebGiffordMusic Visit httpstconQTkRpX3La httpstcoINWG3vm5YC Jazz httpstcotHU6rsxcWX,😑,0.0
2288,3647,NikkiDiamond69 BrieTaylorCam you two beautiful girls love you youre beautiful,😑,0.0
2290,3650,Its shouldnt be hard to respect the ones you love,😑,0.0
2291,3651,Cant wait httpstcoQsUyVBlldW,😑,0.0
2294,3656,RT whoissizzIe God I love black ppl lol BlackPeopleCanDance part 32  httpstco7e28hX7OHN,😑,0.0
2295,3658,happy birthday have a great day love emmatrottnoo,😑,0.0
2296,3660,HYDRAHandler  Dont you love the terrifying muses,😑,0.0
2297,3661,When you realize youre so deep in love that you have to pinch yourself to reinforce the legitimacy of the blessing before you,😑,0.0
2298,3662,mimingocnguyen SavannahDennehy I love yall,😑,0.0
2299,3663,RT HornyFacts girls love being shown off theres nothing better than knowing someone is proud to have u we really arent that complicat,😑,0.0
2300,3664,ambitiouscamila I LOVE CLOWNS,😑,0.0
2301,3666,PR_Balrog KBradJStorm Im interested in how he deals with Rashid I love that match up,😑,0.0
2302,3667,Please behave better today Manchester httpstcolyLfqADYHp,😑,0.0
2303,3669,RT triipyyMiindz softrick is this fate  httpstcoNVkp4JuhUJ,😑,0.0
2304,3670,He looks great Love his colors httpstcoXhastUxEoo,😑,0.0
2306,3672,Louis_Tomlinson happy 6th anniversary LouisI love you so much u are one of the reasons behind every directioners smileThank you,😑,0.0
2307,3673,Solar spreading the love of Crocs to her members httpstco212Q7pI074,😑,0.0
2308,3674,Doing what I love the most httpstcolNo9QnRW8K,😑,0.0
2309,3675,i got so fucking scared  httpstcoWpX2WayeUY,😑,0.0
2310,3676,I love the smell of fire,😑,0.0
2311,3677,RT aeylamarie5 dont be the reason everyone else is in a bad mood just because you arent happy at the moment spread love it makes your m,😑,0.0
2313,3679,RT Londonmazza I absolutely love the States I find the gun laws antiquated and some areas almost left behind but shes beautiful https,😑,0.0
2314,3680,RT epuleusoff You looked like heaven but we had a love like hell,😑,0.0
2315,3681,i hate youi love you,😑,0.0
2316,3682,flavor of love nude girls true office sex stories httpstcoHaKnRgGupY,😑,0.0
2318,3684,You should let me love you let me be the one to give you what you want and need,😑,0.0
2319,3686,RT acamire In Gods eyes Love is never absent In Gods heart forgiveness is never impossible In Gods embrace no one is ever alone or,😑,0.0
2320,3690,RT untrapical one of the most toxic things ive ever done is ignore the bad in someone because i love them,😑,0.0
2321,3691,TheWeekendOn3 VusiNova LokiRothman love the last performance thank you guys the song ToLoveSomebody was beautiful,😑,0.0
2323,3694,RT ThePoetryPorn Love yourself enough to remove yourself from anything that you know isnt good for you,😑,0.0
2326,3702,bellathorne loves you babe,😑,0.0
2327,3703,RT BodyRockSeries Retweet if you love ColdWater MTVHottest Justin Bieber,😑,0.0
2328,3705,RT museinmaking What if all love clichés are true in a parallel universe,😑,0.0
2329,3710,me now httpstcoYlklgCHsIp,😑,0.0
2330,3711,love u httpstcoqp5EFl3NBg,😑,0.0
2331,3715,no better feeling,😑,0.0
2332,3720,TrevyG82 No Quaddie Love Tez,😑,0.0
2333,3721,Im married to my hustle making love,😑,0.0
2334,3722,i never thought being in love would be this sad,😑,0.0
2335,3723,this love is made up,😑,0.0
2336,3724,Enjoy this pic or else be a twat Your choice Love Jim httpstcoyBvqXFwFsm httpstcowjtR1ZHS0m,😑,0.0
2337,3725,I can love who I want to,😑,0.0
2338,3726,rickasaurus stack72 Id love if we had an industry ML conf Maybe one day,😑,0.0
2339,3727,RT lizzy_israel so many years of education yet nobody taught us how to love our selves,😑,0.0
2341,3730,ALDUBSuperMA https,😑,0.0
2342,3731,RT LoriMoreno Stop waiting to Live and Love  LoriMoreno love success quote httpstcotocUStPxlI,😑,0.0
2344,3733,If I call you a puto or puta its with love Unless you are actually being a puto,😑,0.0
2345,3734,Love this httpstcoCPLiUDM9Z4,😑,0.0
2347,3736,why are you so beautiful  bc im in love with you httpstcolgSVrbpZjF,😑,0.0
2349,3738,RT GossipgirItbh life goals find a love like Chuck amp Blairs httpstcoVIrKeRhLZ7,😑,0.0
2350,3739,RT aIwayshvc i dont know if you noticed but rachel is so fucking beautiful i mean LOOK HOW STUNNING I LOVE HER SO MUCH httpstcoyAu1e,😑,0.0
2351,3740,abbyyyyrose omg I love you,😑,0.0
2352,3741,RT nochillthalia girls literally make the world go round theyre so cute and special i love girls i love being a girl,😑,0.0
2353,3748,RT just_coley I love college I feel bad for whoever never got to experience this,😑,0.0
2354,3749,kevsitch Fistmaster5000 You dont owe us anything Fist you run a great stream and I mod because I love it Dont change anything,😑,0.0
2355,3751,6YearsOfOneDirection httpstcokpmY6vFhF4,😑,0.0
2357,3753,jacobsartorius I love you so much Jacob httpstcoGnokSkvGLA,😑,0.0
2358,3754,transvestita sex love and sex and magiv httpstcoHyD7U2egyi,😑,0.0
2359,3760,RT DerikaMonae You stay telling me that you love you me but you acting up,😑,0.0
2360,3761,Love being stuck at work while the weather is good,😑,0.0
2361,3762,Love and light to you httpstcoWNw1yj9oG4,😑,0.0
2362,3763,Yup  my book Buried Light is available via the link on the h   httpstcogr0qipbK5h romance love dating httpstcoBzCWM8SlMY,😑,0.0
2363,3764,love me please hello hi,😑,0.0
2365,3766,purposedoIan GraysonDolan EthanDolan alexaiono I LOVE YOU WITH ALL MY HEART,😑,0.0
2366,3767,RT rm_faulkerson Their photos are in Black amp White but their lives amp love for each are in bright happy colors  ALDUBAngPagdukot https,😑,0.0
2367,3768,Say You Love Me by Jessie Ware  httpstcoGvaPPRZbcW,😑,0.0
2369,3771,Strippin gah Im so happy to hear that I love Star Trek O,😑,0.0
2370,3772,RT mayahunters I CANT STOP WATCHING THIS THEYRE SO IN LOVE httpstcorwpVNrqqsb,😑,0.0
2372,3776,Happy 6 years lads onedirection we willbe here no matter what We love you x   6YearsOfOneDirection httpstco2AHHTE561n,😑,0.0
2373,3777,TomBrayBBQ Love Empanadas,😑,0.0
2374,3778,RT straydoll Legitimately how every member of SWM TEAM looks We love you swmrsca_  httpstcopaIFknxe8P,😑,0.0
2375,3779,RT FoodPornsx RT if you love these FoodPorn httpstcofpf3fV9aej,😑,0.0
2376,3780,LorenzoCromwell When your Rich but Love Hood Music httpstcobVN77SzqCL but desiigner would love this,😑,0.0
2377,3781,sleep httpstcoCp68p2W7fP,😑,0.0
2378,3788,RT gandhiideeas I can see that in the midst of darkness light persist Hence I gather that God is life and Truth He is love He is the S,😑,0.0
2380,3790,RT Leo_Tweets When Leo find a love they crave they arent afraid to show their deepest feelings,😑,0.0
2381,3794,HappyBirthdaySuriya httpstcoxYzofh3Z57,😑,0.0
2382,3803,Doh httpstcoIeyNs,😑,0.0
2383,3804,RT jessicavvy I love you I trust you I will wait for you Ill fight for tou I will protect you  httpstco716dPuBNLQ,😑,0.0
2385,3808,ShawnMendes love you so much,😑,0.0
2386,3809,RT yugbug I love GOT7,😑,0.0
2387,3810,RT grabesila What you believe you can achieve if you love what u do To succeed in endeavors you have to use stairs of belief and actio,😑,0.0
2388,3811,RT Casso_Ossac This was taken downtown in Lakeland Tomorrow blacks and whites unify Tomorrow we make history Love is the answer https,😑,0.0
2389,3814,ugh I love troye so much,😑,0.0
2390,3815,Every time I see Julia Stiles on tv I dont know if I should fall in love or punch in her in the face,😑,0.0
2391,3816,RT mhaikkun I love kyoharu to death but moriharu is another weakness of mine,😑,0.0
2392,3819,RT PiscesQuotess Pisces love to love and be loved over anything but they hide it well,😑,0.0
2393,3820,RT cosmicaIly I crave intellectual conversations the ability to just sit and talk about love life about anything and everything,😑,0.0
2394,3821,I love going on runs its the best feeling ever,😑,0.0
2397,3833,Love is a springtime plant tht perfumes everything wits hope even the ruins to wc,😑,0.0
2398,3834,RT emily_valenz ciindynicolee thank you cindy love amp miss you too,😑,0.0
2399,3835,Be happy darling be happy my love and ill stay here trying to survive,😑,0.0
2401,3837,RT narryxfabulous httpstcoLic1lB3UWG 6 incredible years Thank you for everything I cant imagine a life  without them much love6Ye,😑,0.0
2402,3838,RT WhyLarryIsReal look at these outrageous beans in love httpstcohpCombK5E1,😑,0.0
2403,3839,I love youMy photographic camera  Timeloid,😑,0.0
2406,3842,RT JordanSweeto MyGenuineFind JohnnieGuilbert AlexD0rame MercadesDaniell Love you all lt3,😑,0.0
2407,3843,pyrocynical pyrocynical hk_asian httpstcoGAtxTz4XN5 crazy girl is in love with pyrocynicalnnn,😑,0.0
2408,3847,1DsPromiseWillNotBeBroken 6YearsOfOneDirection httpstco9Pb7HB,😑,0.0
2409,3848,RT MacMiller life mangotta love it,😑,0.0
2411,3851,I love having a dog because they get excited about everything,😑,0.0
2412,3853,v in love,😑,0.0
2413,3857,httpstcoXxn7qdh8gh httpstcouW56uUQwiJ,😑,0.0
2414,3858,i did this httpstcoF7TZUDzkUt,😑,0.0
2415,3862,RT morganquina happy birthday to my gf maciii I fracking love you httpstcolW8LDbed5x,😑,0.0
2417,3865, KIIS_FM httpstco6D4HRqJBCD,😑,0.0
2418,3866,RT LDRfavs I love you honey Im ready Im ready to go httpstcoNs0UVwUSEJ,😑,0.0
2419,3867,RT Jedlosbanez Id love to see how youre doing these days but I got too much pride for that,😑,0.0
2421,3869,Just incase yall dont know what late night love looks like httpstcopxRglcmgaf,😑,0.0
2423,3872,I love you because youre my Suun in my life,😑,0.0
2425,3874,RT Abdulla_Alz I love being around educated people who teach me new things everyday,😑,0.0
2426,3876,I literally think my self into things I shouldnt lol my decisions are my decisions I love my self nothing with mill change that,😑,0.0
2427,3877,RT livingd0ll I love my dad like so much,😑,0.0
2428,3878,this makes me so happy httpstcoQwaYh8xBra,😑,0.0
2429,3879,canklez TRUE LOVE IT,😑,0.0
2430,3881,Im eternally love,😑,0.0
2432,3883,No I aint got cash no I cant cash But I got u baby Baby I dont need dollar bills to have fun tonight I love Cheap Thrills,😑,0.0
2433,3884,Love httpstcoNZhZzU5tdU,😑,0.0
2434,3892,httpstcohAJMxiCR20,😑,0.0
2435,3893,Shai  If I Ever Fall In Love httpstcoVyxsrk35FQ via YouTube,😑,0.0
2436,3894,katyperry I LOVE YOU FROM BRAZIL,😑,0.0
2437,3895,Blake Lively Ditches Her Heels Why We Love That Shes Showing a Different Side of Hollywood Glam  E Online httpstco19iKZlGM23 C,😑,0.0
2438,3896,RT Distorting Infatuation vs Love httpstcoaYpGZdI5Ym,😑,0.0
2439,3897,troyesivan Alessiacara LOVE IT MORE OML,😑,0.0
2440,3898,jasminewithrice omg i love u,😑,0.0
2442,3901,New post Donkeys in love has been published on Free Wallpapers And Images httpstcod15TuHTBVo,😑,0.0
2443,3903,what would this be wo his lips im in love httpstcoPA6iDvaFZX,😑,0.0
2444,3904,Thank you Very_Merri spooneeIRL for the RAID We sent our love tonight to bakihanma20 doing his 24 hour cast httpstco2yJASo96Ot,😑,0.0
2445,3905,I love the fams lake house,😑,0.0
2446,3906,RT tameiyaaa My love amp loyalty isnt just for anyone,😑,0.0
2447,3907,RT Muhdmajxxd You can never just be friends with someone you fell in love with,😑,0.0
2448,3909,I LOVE YOU THANK YOU FOR BEING AMAZING  httpstco2NQ0D3tbPn,😑,0.0
2449,3910,so happy for you boysi just hope that you will continue doing what you truly love 6YearsOfOneDirection httpstcoGYqyAsnQjc,😑,0.0
2450,3911,RT cluelesstommo made this with lots of love and lots of tears httpstco9iiFoviIPY,😑,0.0
2451,3912,it takes noise to appreciate silence sadness to know what happiness is and absence to value presence life is so ironic and I love it,😑,0.0
2452,3916,Live Love Share httpstco0kleXfulBp,😑,0.0
2453,3922,Love can sometimes be magic But magic can sometimes just be an illusion  Javan,😑,0.0
2454,3923,Ashton5SOS HI ASHTON CAN YOU NOTICE ME ITS MY BIRTHDAY TODAY AND IT WILL BE THE BEST GIFT EVER I LOVE YOU AND THANKS FOR EVERYTHING X,😑,0.0
2455,3924,All you have to do is fall in love gamergate,😑,0.0
2456,3926, a man  who is desperately in love with a woman but cannot admit his feelings or approach her,😑,0.0
2457,3927,kmichelle can you show me love please,😑,0.0
2458,3928,RT MarkSwaezy19 I love oldies they are so pure and soothing very calming I can always listen to oldies,😑,0.0
2460,3934,Gnight https,😑,0.0
2461,3936,love this cutie httpstcoXvZ3K0x4zL,😑,0.0
2462,3938,tinawoodsss youre so petty i love it,😑,0.0
2463,3939,I Love My Daughter amp Im Soooo Proud Of Who Shes Become,😑,0.0
2464,3940,RT DitchtheLabel Our thoughts are with the friends family and victims caught up in the attacks today in Munich Love will always conquer,😑,0.0
2466,3945,Love this song  bushofficial pandora_radio pandora httpstco0P7jJHqend,😑,0.0
2467,3949,RT girlposts I LOVE THIS httpstcoYklNqIrEAE,😑,0.0
2468,3950,RT king_sparc If you vote CrookedHillary then dont complain later your love ones killed by Muslim terrorists job got overseas kids c,😑,0.0
2469,3951,sara_farell you are the bestI could see the pain in you while singing faded we all love you all the best for your future bye,😑,0.0
2470,3952,RT mermaidkevin 25 another Ellie Goulding song because i love her httpstco9HBv59Lzlw,😑,0.0
2471,3953,I LOVE US TOO ITS SO BAD BUT SO GOOD httpstco0mc2Fc2b14,😑,0.0
2472,3955,justinbieber and I love you anyway,😑,0.0
2475,3959,I want to crown you for the rest of my life I love you babe  httpstcoBEcRssTXPG,😑,0.0
